t_date,code,p_open,p_high,p_low,p_close,volume,fi_st,fi_netbs,it_netbs,sq_netbs,pbr,per,dividend_yield,pred,pred_up,pred_down
2015/1/12,2886,23.7,23.85,23.7,23.7,7833,3540907,-1458,-220,0,1.17,10.49,4.68,¶^,0,1
2015/1/13,2886,23.7,23.95,23.65,23.9,17747,3545149,4243,-1045,1437,1.18,10.58,4.64,º¦,1,0
2015/1/14,2886,23.8,23.95,23.7,23.8,15506,3542720,-2429,-237,-205,1.17,10.53,4.66,¶^,0,1
2015/1/15,2886,23.8,23.9,23.65,23.7,14287,3543584,864,-418,60,1.17,10.49,4.68,¶^,0,1
2015/1/16,2886,23.7,23.8,23.55,23.55,17107,3532875,-10708,0,-424,1.16,10.42,4.71,¶^,0,1
2015/1/19,2886,23.75,23.85,23.55,23.6,8392,3532223,-652,-8,-80,1.16,10.44,4.7,º¦,1,0
2015/1/20,2886,23.7,23.75,23.55,23.6,13777,3527122,-5848,0,235,1.16,10.44,4.7,¥­,0,0
2015/1/21,2886,23.75,23.8,23.65,23.8,13128,3525700,-1872,-240,-21,1.17,10.53,4.66,º¦,1,0
2015/1/22,2886,23.85,24,23.8,23.95,11320,3530068,3868,-420,872,1.18,10.6,4.63,º¦,1,0
2015/1/23,2886,24.25,24.3,24,24,24641,3534078,3514,-3314,1770,1.18,10.62,4.63,º¦,1,0
2015/1/26,2886,24,24.1,23.85,24.1,8557,3536793,2220,-228,-1128,1.19,10.66,4.61,º¦,1,0
2015/1/27,2886,24.15,24.25,23.95,24.25,12832,3539245,4220,0,57,1.19,10.73,4.58,º¦,1,0
2015/1/28,2886,24.25,24.35,24.15,24.25,13708,3545749,6504,0,73,1.19,10.73,4.58,¥­,0,0
2015/1/29,2886,24.25,24.25,24.05,24.25,12191,3546447,698,-150,-110,1.19,10.73,4.58,¥­,0,0
2015/1/30,2886,24.2,24.3,24.1,24.2,18511,3553149,6643,-541,80,1.19,10.71,4.59,¶^,0,1
2015/2/2,2886,24.2,24.4,24.2,24.4,10970,3560802,6273,200,570,1.2,10.8,4.55,º¦,1,0
2015/2/3,2886,24.4,24.45,24.2,24.25,4302,3561704,903,250,96,1.19,10.73,4.58,¶^,0,1
2015/2/4,2886,24.4,24.6,24.35,24.6,16066,3572865,10641,350,494,1.21,10.88,4.51,º¦,1,0
2015/2/5,2886,24.6,24.75,24.55,24.75,12162,3576738,3769,0,-13,1.22,10.95,4.48,º¦,1,0
2015/2/6,2886,24.65,24.7,24.25,24.35,16273,3572638,-4329,-1051,164,1.2,10.77,4.56,¶^,0,1
2015/2/9,2886,24.35,24.35,24.2,24.25,5116,3572321,-298,-220,90,1.19,10.73,4.58,¶^,0,1
2015/2/10,2886,24.2,24.55,24.2,24.35,12608,3570845,-1476,91,616,1.2,10.77,4.56,º¦,1,0
2015/2/11,2886,24.5,24.55,24.35,24.35,13831,3569797,-398,-300,-34,1.2,10.77,4.56,¥­,0,0
2015/2/12,2886,24.4,24.6,24.3,24.6,10102,3568380,-1417,180,-68,1.21,10.88,4.51,º¦,1,0
2015/2/13,2886,24.35,24.7,24.35,24.7,16629,3572101,3814,2236,-340,1.22,10.93,4.49,º¦,1,0
2015/2/24,2886,24.85,25.15,24.75,25.05,33928,3576411,4310,0,-314,1.23,11.08,4.43,º¦,1,0
2015/2/25,2886,25.15,25.2,24.9,25.1,21405,3577459,227,-59,547,1.24,11.11,4.42,º¦,1,0
2015/2/26,2886,24.9,25.05,24.9,24.95,20695,3567087,-10469,-91,310,1.23,11.04,4.45,¶^,0,1
2015/3/2,2886,24.95,25,24.5,24.5,22084,3555573,-12957,-20,-37,1.21,10.84,4.53,¶^,0,1
2015/3/3,2886,24.6,24.85,24.55,24.8,16276,3555294,-1679,-24,52,1.22,10.97,4.48,º¦,1,0
2015/3/4,2886,24.55,24.8,24.55,24.7,14591,3548102,-7191,-141,63,1.22,10.93,4.49,¶^,0,1
2015/3/5,2886,24.65,24.75,24.5,24.55,13095,3543770,-4343,-19,-322,1.21,10.86,4.52,¶^,0,1
2015/3/6,2886,24.75,24.9,24.55,24.8,17696,3541843,-2596,0,15,1.22,10.97,4.48,º¦,1,0
2015/3/9,2886,24.8,24.8,24.5,24.6,11095,3537734,-2914,-11,14,1.21,10.88,4.51,¶^,0,1
2015/3/10,2886,24.8,24.85,24.5,24.6,14920,3535616,-2025,-587,-444,1.21,10.88,4.51,¥­,0,0
2015/3/11,2886,24.5,24.8,24.4,24.65,19133,3533891,-1725,99,-389,1.21,10.91,4.5,º¦,1,0
2015/3/12,2886,24.8,25.2,24.7,25.2,31028,3549896,16005,252,-267,1.24,11.15,4.4,º¦,1,0
2015/3/13,2886,25.2,25.3,25,25,21478,3551562,1667,369,-71,1.23,11.06,4.44,¶^,0,1
2015/3/16,2886,25.2,25.25,24.9,24.9,7506,3551662,101,-7,474,1.23,11.02,4.46,¶^,0,1
2015/3/17,2886,25.15,25.3,25,25.05,10048,3555539,3392,576,27,1.23,11.08,4.43,º¦,1,0
2015/3/18,2886,25.05,25.75,25.05,25.65,35247,3572457,17588,-80,415,1.26,11.35,4.33,º¦,1,0
2015/3/19,2886,25.8,26,25.7,25.9,30730,3571708,-1486,2,360,1.28,11.46,4.29,º¦,1,0
2015/3/20,2886,25.8,25.9,25.6,25.7,17323,3571228,-1202,276,37,1.27,11.37,4.32,¶^,0,1
2015/3/23,2886,25.7,25.95,25.7,25.9,12912,3568889,-2229,-13,-286,1.28,11.46,4.29,º¦,1,0
2015/3/24,2886,25.9,25.95,25.65,25.85,17003,3565144,-3704,-10,-41,1.27,11.44,4.29,¶^,0,1
2015/3/25,2886,25.85,25.85,25.5,25.5,16916,3560252,-4934,-4,14,1.26,11.28,4.35,¶^,0,1
2015/3/26,2886,25.35,25.55,25.35,25.5,18548,3553889,-5735,-190,-24,1.26,11.28,4.35,¥­,0,0
2015/3/27,2886,25.35,25.45,25.05,25.05,24611,3543259,-11270,-122,261,1.23,11.08,4.43,¶^,0,1
2015/3/30,2886,25.4,25.8,25.2,25.65,19419,3546081,2822,0,2389,1.26,11.35,4.33,º¦,1,0
2015/3/31,2886,25.95,26,25.65,25.95,30235,3559379,13243,1767,-2469,1.24,11.48,4.28,º¦,1,0
2015/4/1,2886,25.95,25.95,25.75,25.8,10530,3555653,-3087,293,-710,1.23,10.62,4.3,¶^,0,1
2015/4/2,2886,25.9,26,25.8,25.95,23943,3564854,9246,294,282,1.24,10.68,4.28,º¦,1,0
2015/4/7,2886,26,26.1,25.9,26.05,18620,3571160,6262,495,184,1.24,10.72,4.26,º¦,1,0
2015/4/8,2886,26.05,26.05,25.85,25.85,11440,3565387,-5728,0,262,1.23,10.64,4.29,¶^,0,1
2015/4/9,2886,25.9,26.1,25.9,25.9,17464,3567468,2081,1440,-623,1.24,10.66,4.29,º¦,1,0
2015/4/10,2886,26,26.1,26,26.1,15435,3570182,2492,1476,-167,1.24,10.74,4.25,º¦,1,0
2015/4/13,2886,26.1,26.3,26.05,26.3,18014,3571565,1465,443,112,1.25,10.82,4.22,º¦,1,0
2015/4/14,2886,26.3,26.4,26.05,26.2,17533,3569979,-1611,2490,-353,1.25,10.78,4.24,¶^,0,1
2015/4/15,2886,26.2,26.4,25.9,26,28380,3567615,-2380,1556,-287,1.24,10.7,4.27,¶^,0,1
2015/4/16,2886,26.2,26.4,26,26.4,21123,3578495,10870,150,-1194,1.26,10.86,4.2,º¦,1,0
2015/4/17,2886,26.25,26.4,26.2,26.2,17014,3583428,4907,1700,14,1.25,10.78,4.24,¶^,0,1
2015/4/20,2886,26.1,26.4,26.05,26.25,14854,3586914,3486,205,-82,1.25,10.8,4.23,º¦,1,0
2015/4/21,2886,26.25,26.3,26.05,26.25,18059,3588789,1811,0,-156,1.25,10.8,4.23,¥­,0,0
2015/4/22,2886,26.15,26.45,26.1,26.45,19348,3595653,6865,28,5,1.26,10.88,4.2,º¦,1,0
2015/4/23,2886,26.4,28.3,26.35,28.25,77039,3626153,30742,2118,7360,1.35,11.63,3.93,º¦,1,0
2015/4/24,2886,28.3,28.35,27.1,28.25,54595,3647267,20921,102,-353,1.35,11.63,3.93,¥­,0,0
2015/4/27,2886,28.35,28.4,27.95,28,61799,3667220,20042,1055,1252,1.34,11.52,3.96,¶^,0,1
2015/4/28,2886,28.2,28.25,27.65,28.05,45425,3687051,19831,336,2987,1.34,11.54,3.96,º¦,1,0
2015/4/29,2886,28.25,28.5,27.65,27.7,41366,3692909,6061,278,605,1.32,11.4,5.05,¶^,0,1
2015/4/30,2886,27.6,27.85,27.3,27.3,37790,3695034,2126,95,-1759,1.3,11.23,5.13,¶^,0,1
2015/5/4,2886,27.55,27.75,27.05,27.05,31879,3692414,-2750,200,2411,1.29,11.13,5.18,¶^,0,1
2015/5/5,2886,27.2,27.35,26.85,27.05,29776,3705015,12601,154,-546,1.29,11.13,5.18,¥­,0,0
2015/5/6,2886,27.05,27.45,26.9,27.45,24812,3730093,25209,170,-728,1.31,11.3,5.1,º¦,1,0
2015/5/7,2886,27.4,27.4,27,27.35,21543,3744522,14429,-750,-979,1.3,11.26,5.12,¶^,0,1
2015/5/8,2886,27.4,27.4,27.05,27.2,11872,3751021,6498,-706,-236,1.3,11.19,5.15,¶^,0,1
2015/5/11,2886,27.5,27.5,26.8,26.9,21692,3758250,7230,69,304,1.28,11.07,5.2,¶^,0,1
2015/5/12,2886,27.3,27.5,27.05,27.25,24951,3774136,15886,1631,-2,1.3,11.21,5.14,º¦,1,0
2015/5/13,2886,27.5,28.2,27.45,27.8,34957,3787188,13052,-23,2045,1.33,11.44,5.04,º¦,1,0
2015/5/14,2886,27.75,27.75,26.8,26.9,32873,3789250,1702,159,-1783,1.28,11.07,5.2,¶^,0,1
2015/5/15,2886,27.05,27.2,26.8,27.15,21937,3798377,9076,-976,-728,1.29,11.17,5.16,º¦,1,0
2015/5/18,2886,27.15,27.55,27.05,27.55,24221,3810611,12868,0,-2336,1.31,11.34,5.08,º¦,1,0
2015/5/19,2886,27.85,27.95,27.4,27.45,38233,3822268,11674,-68,18,1.31,11.3,5.1,¶^,0,1
2015/5/20,2886,27.8,27.85,27.45,27.6,20527,3820844,-1236,31,-38,1.32,11.36,5.07,º¦,1,0
2015/5/21,2886,27.35,27.35,26.7,27,27687,3815194,-5575,-1009,-1702,1.29,11.11,5.19,¶^,0,1
2015/5/22,2886,27.1,27.1,26.85,26.95,16120,3819527,127,-560,-296,1.29,11.09,5.19,¶^,0,1
2015/5/25,2886,26.95,26.95,26.6,26.7,14005,3819352,-175,140,-248,1.27,10.99,5.24,¶^,0,1
2015/5/26,2886,26.95,27.2,26.85,27.2,8945,3824167,4816,-101,-227,1.3,11.19,5.15,º¦,1,0
2015/5/27,2886,27.2,27.4,27.15,27.4,18686,3830495,6328,44,-130,1.31,11.28,5.11,º¦,1,0
2015/5/28,2886,27.5,27.5,27.05,27.25,22681,3834406,3912,36,8,1.3,11.21,5.14,¶^,0,1
2015/5/29,2886,27.45,27.5,27.05,27.5,28369,3836188,1782,140,27,1.28,11.32,5.09,º¦,1,0
2015/6/1,2886,27.35,27.7,27.15,27.4,16924,3838674,2486,-96,-102,1.28,11.23,5.11,¶^,0,1
2015/6/2,2886,27.5,27.6,27.2,27.5,20568,3847773,9099,-1309,-293,1.28,11.27,5.09,º¦,1,0
2015/6/3,2886,27.5,27.6,27.2,27.3,17293,3847932,141,-691,-189,1.27,11.19,5.13,¶^,0,1
2015/6/4,2886,27.2,27.3,26.6,27,32101,3854741,4691,-4738,-2163,1.26,11.07,5.19,¶^,0,1
2015/6/5,2886,27.2,27.2,26.8,26.85,24002,3854058,-701,-910,-355,1.25,11,5.21,¶^,0,1
2015/6/8,2886,27.2,27.6,26.95,27.45,28460,3858219,4218,-699,-503,1.28,11.25,5.1,º¦,1,0
2015/6/9,2886,27.3,27.5,27,27,21564,3857687,-60,-6,34,1.26,11.07,5.19,¶^,0,1
2015/6/10,2886,27.1,27.85,27.1,27.7,33845,3865143,7456,-73,126,1.29,11.35,5.05,º¦,1,0
2015/6/11,2886,27.7,27.8,27.4,27.4,21793,3863467,-200,50,380,1.28,11.23,5.11,¶^,0,1
2015/6/12,2886,27.5,27.8,27.45,27.8,20554,3866290,6806,128,-196,1.29,11.39,5.04,º¦,1,0
2015/6/15,2886,27.95,28,27.6,27.6,19287,3861456,3914,634,-35,1.28,11.31,5.07,¶^,0,1
2015/6/16,2886,27.9,27.95,27.65,27.9,30140,3879997,18594,0,12,1.3,11.43,5.02,º¦,1,0
2015/6/17,2886,27.9,27.95,27.4,27.65,23857,3881937,1684,-1487,412,1.29,11.33,5.06,¶^,0,1
2015/6/18,2886,27.8,28.1,27.6,27.8,30415,3894281,12368,85,-223,1.29,11.39,5.04,º¦,1,0
2015/6/22,2886,28.1,28.3,28,28,28241,3905094,10813,-43,1813,1.3,11.48,5,º¦,1,0
2015/6/23,2886,28.25,28.25,28,28.05,14989,3892188,-282,-372,357,1.31,11.5,4.99,º¦,1,0
2015/6/24,2886,28,28.1,27.9,28.1,14005,3882281,3871,-89,-639,1.31,11.52,4.98,º¦,1,0
2015/6/25,2886,28.2,28.3,27.9,28,23093,3883952,12291,9,60,1.3,11.48,5,¶^,0,1
2015/6/26,2886,28.15,28.15,27.85,27.95,17215,3878613,7262,-4,-419,1.3,11.45,5.01,¶^,0,1
2015/6/29,2886,27.8,27.9,27.5,27.65,24084,3881753,7331,-446,-73,1.29,11.33,5.06,¶^,0,1
2015/6/30,2886,27.85,28.05,27.5,27.8,23842,3887382,5779,0,-134,1.29,11.39,5.04,º¦,1,0
2015/7/1,2886,27.65,28.05,27.6,27.9,16911,3887728,1931,20,80,1.3,11.43,5.02,º¦,1,0
2015/7/2,2886,28,28.05,27.8,28,11748,3887234,-494,-89,65,1.3,11.48,5,º¦,1,0
2015/7/3,2886,27.95,28,27.5,28,13316,3887407,116,-262,37,1.3,11.48,5,¥­,0,0
2015/7/6,2886,27.65,28,27.65,27.7,9025,3884552,-2886,-110,-6,1.29,11.35,5.05,¶^,0,1
2015/7/7,2886,27.85,27.95,27.5,27.5,12345,3883325,-1287,-250,335,1.28,11.27,5.09,¶^,0,1
2015/7/8,2886,27.5,27.7,26.65,26.65,26756,3874562,-8778,-128,-2575,1.24,10.92,5.25,¶^,0,1
2015/7/9,2886,26,27.2,25.5,26.9,31328,3872852,-1971,6,341,1.25,11.02,5.2,º¦,1,0
2015/7/13,2886,26.9,27.1,26.6,27.1,21506,3874777,-316,-25,-932,1.26,11.11,5.17,º¦,1,0
2015/7/14,2886,27.2,27.6,27.15,27.5,24546,3886590,9157,0,-121,1.28,11.27,5.09,º¦,1,0
2015/7/15,2886,27.35,27.65,27.2,27.65,23657,3890495,3905,61,99,1.29,11.33,5.06,º¦,1,0
2015/7/16,2886,27.8,27.85,27.45,27.65,14249,3892025,944,1503,536,1.29,11.33,5.06,¥­,0,0
2015/7/17,2886,27.65,27.65,26.9,27,19415,3888345,-3680,89,1036,1.26,11.07,5.19,¶^,0,1
2015/7/20,2886,27.4,27.45,26.9,27.15,15377,3893415,5342,747,257,1.26,11.13,5.16,º¦,1,0
2015/7/21,2886,27.15,27.2,26.75,26.85,11454,3893642,170,28,171,1.25,11,5.21,¶^,0,1
2015/7/22,2886,26.9,27.15,26.75,26.9,12280,3899002,4467,90,-160,1.25,11.02,5.2,º¦,1,0
2015/7/23,2886,26.8,27,26.65,26.65,12781,3901873,3069,86,1070,1.24,10.92,5.25,¶^,0,1
2015/7/24,2886,26.9,26.9,26.4,26.55,14715,3906189,3297,200,269,1.24,10.88,5.27,¶^,0,1
2015/7/27,2886,26.4,26.45,25.75,25.95,16248,3906387,243,23,90,1.21,10.64,5.39,¶^,0,1
2015/7/28,2886,26,26.35,25.75,26.25,21616,3908096,158,338,1563,1.22,10.76,5.33,º¦,1,0
2015/7/29,2886,26.25,26.25,25.85,26.1,11590,3911638,691,-106,196,1.21,10.7,5.36,¶^,0,1
2015/7/30,2886,26.1,26.8,26.05,26.75,16648,3918939,4806,67,-869,1.24,10.96,5.23,º¦,1,0
2015/7/31,2886,26.8,27,26.45,27,23183,3923967,5028,81,-2689,1.26,11.07,5.19,º¦,1,0
2015/8/3,2886,27,27.05,26.45,26.95,14324,3932354,3260,237,-354,1.25,11.05,5.19,¶^,0,1
2015/8/4,2886,27.15,27.45,26.95,27.4,18356,3938173,5819,903,1604,1.28,11.23,5.11,º¦,1,0
2015/8/5,2886,27.5,27.6,27.25,27.4,17816,3941427,2491,770,422,1.28,11.23,5.11,¥­,0,0
2015/8/6,2886,27.55,27.6,27.1,27.2,16383,3941755,1838,-809,-49,1.27,11.15,5.15,¶^,0,1
2015/8/7,2886,27.1,27.3,26.8,26.85,17612,3940114,-1442,-394,-1208,1.25,11,5.21,¶^,0,1
2015/8/10,2886,26.65,26.8,26.55,26.7,15873,3933546,-7943,153,122,1.24,10.94,5.24,¶^,0,1
2015/8/11,2886,26.95,27,26.2,26.2,21115,3927987,-6822,-32,-141,1.22,10.74,5.34,¶^,0,1
2015/8/12,2886,25.95,25.95,24.55,24.75,49506,3916871,-11016,-740,512,1.15,10.14,5.66,¶^,0,1
2015/8/13,2886,23.6,24.15,23.6,23.9,34736,3914770,-720,-184,-957,1.11,9.8,5.86,¶^,0,1
2015/8/14,2886,23.9,24.15,23.9,24.05,12575,3921983,-1971,-280,4,1.12,9.86,5.82,º¦,1,0
2015/8/17,2886,24.3,24.3,23.8,24,10453,3925284,-1274,-271,140,1.12,9.84,5.83,¶^,0,1
2015/8/18,2886,24.1,24.15,23.6,23.6,18871,3917693,-7591,-193,-653,1.1,9.67,5.93,¶^,0,1
2015/8/19,2886,23.7,23.7,22.7,22.7,25603,3910847,-7350,-17,-249,1.06,9.3,6.17,¶^,0,1
2015/8/20,2886,22.7,23.25,22.55,23,25191,3905346,-6958,5,-245,1.07,9.43,6.09,º¦,1,0
2015/8/21,2886,22.35,22.9,22.3,22.55,30726,3897715,-8254,-700,351,1.05,9.24,6.21,¶^,0,1
2015/8/24,2886,22.3,22.75,21.15,22.3,42130,3879856,-18744,0,684,1.04,9.14,6.28,¶^,0,1
2015/8/25,2886,22.2,23.1,22.1,22.55,27509,3871609,-9152,355,127,1.05,9.24,6.21,º¦,1,0
2015/8/26,2886,22.45,23.1,21.75,22.9,36382,3856736,-14506,218,-227,1.07,9.39,6.11,º¦,1,0
2015/8/27,2886,22.9,23.1,22.75,22.9,25034,3845622,-10967,43,-177,1.07,9.39,6.11,¥­,0,0
2015/8/28,2886,23.15,23.8,23.1,23.7,23004,3848777,3801,175,-561,1.1,9.71,5.91,º¦,1,0
2015/8/31,2886,23.75,24.4,23.05,24.4,28790,3843026,-5892,140,-953,1.19,10,5.74,º¦,1,0
2015/9/1,2886,23.9,23.95,23.5,23.5,20431,3841434,-2686,2,-1059,1.14,9.87,5.96,¶^,0,1
2015/9/2,2886,23.4,23.75,23.05,23.4,23335,3845000,3513,-182,-134,1.14,9.83,5.98,¶^,0,1
2015/9/3,2886,23.7,23.7,23.3,23.6,12371,3844458,3447,-94,-300,1.15,9.92,5.93,º¦,1,0
2015/9/4,2886,23.55,23.6,23.35,23.45,14651,3849388,4930,242,-388,1.14,9.85,5.97,¶^,0,1
2015/9/7,2886,23.45,23.75,23.45,23.65,9693,3857238,1146,211,352,1.15,9.94,5.92,º¦,1,0
2015/9/8,2886,23.5,23.6,23.35,23.35,13484,3852832,-4406,39,-95,1.14,9.81,6,¶^,0,1
2015/9/9,2886,23.9,24.1,23.8,23.95,24688,3864700,11868,1043,1713,1.17,10.06,5.85,º¦,1,0
2015/9/10,2886,23.8,24.05,23.8,23.95,17475,3870140,4440,679,86,1.17,10.06,5.85,¥­,0,0
2015/9/11,2886,24.1,24.1,23.9,23.95,11085,3870973,833,35,-22,1.17,10.06,5.85,¥­,0,0
2015/9/14,2886,24,24,23.65,23.75,11695,3871319,346,17,-71,1.16,9.98,5.89,¶^,0,1
2015/9/15,2886,23.8,23.95,23.6,23.8,11224,3874678,2849,18,148,1.16,10,5.88,º¦,1,0
2015/9/16,2886,23.65,23.8,23.65,23.8,10949,3874246,824,-443,274,1.16,10,5.88,¥­,0,0
2015/9/17,2886,24,24.25,23.9,24.2,24850,3879733,5477,-525,367,1.18,10.17,5.79,º¦,1,0
2015/9/18,2886,24.1,24.15,23.9,23.9,14857,3881645,1611,-3576,-136,1.16,10.04,5.86,¶^,0,1
2015/9/21,2886,23.65,23.65,23.25,23.25,18887,3872246,-11783,548,-402,1.13,9.77,6.02,¶^,0,1
2015/9/22,2886,23.35,23.5,23.25,23.5,9438,3873209,534,-1015,-102,1.14,9.87,5.96,º¦,1,0
2015/9/23,2886,23.25,23.35,22.95,22.95,17116,3863363,-11863,-72,47,1.12,9.64,6.1,¶^,0,1
2015/9/24,2886,23,23.15,22.75,22.75,14802,3853799,-9640,0,142,1.11,9.56,6.15,¶^,0,1
2015/9/25,2886,22.75,22.8,22.4,22.4,22386,3846156,-11085,-858,105,1.09,9.41,6.25,¶^,0,1
2015/9/30,2886,21.85,22.8,21.8,22.8,40080,3828210,-16427,-190,354,1.11,9.58,6.14,º¦,1,0
2015/10/1,2886,22.6,22.95,22.45,22.6,17782,3824445,-3070,-882,190,1.1,9.5,6.19,¶^,0,1
2015/10/2,2886,22.65,22.9,22.65,22.9,20114,3823532,190,156,-11,1.11,9.62,6.11,º¦,1,0
2015/10/5,2886,23.1,23.1,22.7,22.8,15901,3824561,1029,0,144,1.11,9.58,6.14,¶^,0,1
2015/10/6,2886,22.9,23.15,22.65,22.7,23338,3823808,-1078,6,173,1.1,9.54,6.17,¶^,0,1
2015/10/7,2886,22.5,23,22.5,22.95,18074,3826313,2072,12,-29,1.12,9.64,6.1,º¦,1,0
2015/10/8,2886,23,23.05,22.75,22.75,12401,3823371,-1234,0,48,1.11,9.56,6.15,¶^,0,1
2015/10/12,2886,22.95,22.95,22.75,22.8,21658,3819088,-4283,0,982,1.11,9.58,6.14,º¦,1,0
2015/10/13,2886,22.8,22.95,22.6,22.95,19714,3810672,-9014,-90,307,1.12,9.64,6.1,º¦,1,0
2015/10/14,2886,22.65,22.75,22.5,22.55,22102,3798164,-12507,-20,-1,1.1,9.47,6.21,¶^,0,1
2015/10/15,2886,22.6,23.05,22.55,23,27370,3799356,1052,0,490,1.12,9.66,6.09,º¦,1,0
2015/10/16,2886,23,23.25,22.95,23.05,31030,3794679,-4465,12,290,1.12,9.68,6.07,º¦,1,0
2015/10/19,2886,23.05,23.2,23,23.1,18908,3787669,-7777,430,812,1.12,9.71,6.06,º¦,1,0
2015/10/20,2886,23.15,23.55,23.1,23.5,26522,3773754,-6528,-213,251,1.14,9.87,5.96,º¦,1,0
2015/10/21,2886,23.4,23.45,23.1,23.15,18158,3769730,-6694,0,-61,1.13,9.73,6.05,¶^,0,1
2015/10/22,2886,23.05,23.5,23.05,23.5,17029,3769339,-3800,0,57,1.14,9.87,5.96,º¦,1,0
2015/10/23,2886,23.65,23.85,23.45,23.85,28837,3771947,1676,-2307,1213,1.16,10.02,5.87,º¦,1,0
2015/10/26,2886,23.8,24.2,23.75,24.2,21545,3767490,-4663,282,-246,1.18,10.17,5.79,º¦,1,0
2015/10/27,2886,23.8,24.2,23.65,24.2,28921,3762888,-4939,-1955,-18,1.18,10.17,5.79,¥­,0,0
2015/10/28,2886,24,24.15,23.8,24.15,19501,3755998,-5940,-54,17,1.18,10.15,5.8,¶^,0,1
2015/10/29,2886,23.85,24.15,23.7,23.9,32774,3744646,-14841,102,-373,1.16,10.04,5.86,¶^,0,1
2015/10/30,2886,23.8,23.85,23.4,23.7,33582,3721365,-23281,414,-67,1.15,9.96,5.91,¶^,0,1
2015/11/2,2886,22.85,23.1,22.85,23,21756,3716770,-4106,0,352,1.12,9.66,6.09,¶^,0,1
2015/11/3,2886,23.05,23.45,23,23.25,26151,3718655,2412,2,336,1.13,9.77,6.02,º¦,1,0
2015/11/4,2886,23.25,23.45,23.1,23.3,41679,3708007,-10647,338,1519,1.13,9.79,6.01,º¦,1,0
2015/11/5,2886,23.2,23.35,23.1,23.35,15441,3708198,192,301,236,1.14,9.81,6,º¦,1,0
2015/11/6,2886,23.25,23.3,22.8,22.85,23566,3692961,-15238,-168,242,1.11,9.6,6.13,¶^,0,1
2015/11/9,2886,22.85,23.1,22.85,23.05,14575,3692380,-581,254,-156,1.12,9.68,6.07,º¦,1,0
2015/11/10,2886,22.85,22.85,22.6,22.65,20339,3669195,-17185,450,62,1.1,9.52,6.18,¶^,0,1
2015/11/11,2886,22.65,22.65,22.5,22.6,15978,3659071,-9807,220,143,1.1,9.5,6.19,¶^,0,1
2015/11/12,2886,22.5,22.6,22.45,22.55,10159,3654305,-4766,0,-35,1.1,9.47,6.21,¶^,0,1
2015/11/13,2886,22.5,22.55,22.3,22.3,20706,3638486,-15289,0,1217,1.09,9.37,6.28,¶^,0,1
2015/11/16,2886,22.3,22.5,22.15,22.45,13593,3636845,-3142,100,-15,1.09,9.43,6.24,º¦,1,0
2015/11/17,2886,22.6,22.85,22.55,22.65,18768,3636394,-652,-448,9,1.1,9.52,6.18,º¦,1,0
2015/11/18,2886,22.6,22.6,22.25,22.3,20014,3624148,-11846,-358,724,1.09,9.37,6.28,¶^,0,1
2015/11/19,2886,22.35,22.7,22.25,22.7,15460,3623679,-469,-123,-276,1.1,9.54,6.17,º¦,1,0
2015/11/20,2886,22.55,22.7,22.5,22.7,9794,3622918,-761,85,-112,1.1,9.54,6.17,¥­,0,0
2015/11/23,2886,22.7,22.75,22.5,22.5,7959,3618862,-4055,74,-814,1.09,9.45,6.22,¶^,0,1
2015/11/24,2886,22.45,22.8,22.45,22.6,9281,3616149,-2713,200,301,1.1,9.5,6.19,º¦,1,0
2015/11/25,2886,22.55,22.6,22.35,22.45,11288,3608291,-7857,235,273,1.09,9.43,6.24,¶^,0,1
2015/11/26,2886,22.65,22.75,22.55,22.55,11070,3611215,2435,0,-405,1.07,9.98,6.21,º¦,1,0
2015/11/27,2886,22.7,22.7,22.4,22.4,9325,3607860,-3355,-388,-172,1.07,9.91,6.25,¶^,0,1
2015/11/30,2886,22.3,22.5,22.1,22.5,45238,3597454,-10405,140,-276,1.07,9.96,6.22,º¦,1,0
2015/12/1,2886,22.55,22.6,22.35,22.55,16573,3596259,-1195,15,-20,1.07,9.98,6.21,º¦,1,0
2015/12/2,2886,22.5,22.5,22.25,22.25,24659,3583392,-12969,0,351,1.06,9.85,6.29,¶^,0,1
2015/12/3,2886,22.15,22.35,22.1,22.3,14153,3578023,-4946,-85,117,1.06,9.87,6.28,º¦,1,0
2015/12/4,2886,22.2,22.35,22.15,22.25,22911,3573702,-4320,-120,324,1.06,9.85,6.29,¶^,0,1
2015/12/7,2886,22.3,22.35,22.25,22.25,12878,3575545,1605,-81,81,1.06,9.85,6.29,¥­,0,0
2015/12/8,2886,22.25,22.25,21.75,21.75,35423,3566025,-14302,-8,907,1.04,9.62,6.44,¶^,0,1
2015/12/9,2886,21.6,21.7,21.4,21.4,28049,3558721,-11684,125,-40,1.02,9.47,6.54,¶^,0,1
2015/12/10,2886,21.45,21.8,21.3,21.8,23993,3555946,-4119,-53,-50,1.04,9.65,6.42,º¦,1,0
2015/12/11,2886,21.75,21.9,21.4,21.45,21237,3545666,-10657,-90,-637,1.02,9.49,6.53,¶^,0,1
2015/12/14,2886,21.3,21.5,21.15,21.15,18690,3535672,-7422,-2553,-74,1.01,9.36,6.62,¶^,0,1
2015/12/15,2886,21.2,21.25,21.1,21.15,16461,3524590,-10525,130,-2470,1.01,9.36,6.62,¥­,0,0
2015/12/16,2886,21.3,21.6,21.3,21.35,15708,3522092,-2079,1010,1279,1.02,9.45,6.56,º¦,1,0
