t_date,p_close,code,volume,fi_st,fi_netbs,it_netbs,sq_netbs,pbr,per,dividend_yield,pred_days
2014/8/29,21.75,2891,27268,6340034,6257,-1,691,1.47,8.73,3.45,E
2014/9/1,22,2891,31268,6342049,2015,0,-1388,1.49,8.84,3.41,E
2014/9/2,21.7,2891,31624,6334290,-7759,0,447,1.47,8.71,3.46,E
2014/9/3,21.9,2891,22166,6367674,6415,119,-228,1.48,8.8,3.42,E
2014/9/4,21.75,2891,16575,6366264,-1410,1309,7,1.47,8.73,3.45,D
2014/9/5,21.9,2891,17347,6370249,2395,80,1214,1.48,8.8,3.42,E
2014/9/9,22.1,2891,28613,6376198,5949,-169,598,1.49,8.88,3.39,E
2014/9/10,21.9,2891,23779,6370873,-9505,0,-1273,1.48,8.8,3.42,E
2014/9/11,21.9,2891,17214,6371875,1003,114,-588,1.48,8.8,3.38,E
2014/9/12,21.9,2891,16574,6372863,988,477,-180,1.48,8.8,3.38,E
2014/9/15,21.7,2891,21135,6368831,-3091,569,1295,1.47,8.71,3.41,E
2014/9/16,21.45,2891,28912,6370303,1472,278,1881,1.45,8.61,3.45,E
2014/9/17,21.7,2891,36459,6364463,-3703,389,10291,1.47,8.71,3.41,E
2014/9/18,21.1,2891,41044,6369911,5811,-2133,-9659,1.42,8.47,3.51,E
2014/9/19,20.95,2891,34886,6365739,-4172,217,-5125,1.41,8.41,3.53,D
2014/9/22,20.75,2891,36054,6354685,-10228,400,-7300,1.4,8.33,3.57,C
2014/9/23,20.55,2891,25095,6347527,-7120,9,-5280,1.39,8.25,3.6,C
2014/9/24,20.7,2891,19226,6350346,3194,63,-2164,1.4,8.31,3.57,C
2014/9/25,20.55,2891,26714,6354778,-2324,997,-4046,1.39,8.25,3.6,D
2014/9/26,20.7,2891,33486,6359854,1866,0,-887,1.4,8.31,3.57,D
2014/9/29,20.55,2891,35066,6360928,-2822,0,-134,1.39,8.25,3.6,B
2014/9/30,20.45,2891,48067,6358381,-672,-489,-10805,1.38,8.21,3.62,A
2014/10/1,20.15,2891,24141,6347662,-10156,375,-178,1.36,8.09,3.67,A
2014/10/2,20.3,2891,29018,6349528,1866,-908,58,1.37,8.15,3.65,B
2014/10/3,20.95,2891,22983,6354081,4552,316,356,1.41,8.41,3.53,B
2014/10/6,20.95,2891,26990,6362755,3763,17,149,1.41,8.41,3.53,B
2014/10/7,20.6,2891,22900,6359483,-3272,9,315,1.39,8.27,3.59,B
2014/10/8,20.65,2891,23195,6362715,3232,1011,1125,1.39,8.29,3.58,B
2014/10/9,20.85,2891,39863,6363290,576,1877,392,1.41,8.37,3.55,C
2014/10/13,20.3,2891,30183,6360647,-2642,-250,-579,1.37,8.15,3.65,B
2014/10/14,20.5,2891,21651,6362337,1655,758,-770,1.38,8.23,3.61,B
2014/10/15,20.2,2891,34075,6359865,-2597,-112,-456,1.36,8.11,3.66,B
2014/10/16,20.05,2891,29766,6358595,-1290,-2500,-440,1.35,8.05,3.69,B
2014/10/17,19.8,2891,39527,6355850,-2163,12,-1358,1.34,7.95,3.74,A
2014/10/20,20.7,2891,38492,6369622,13771,0,-704,1.4,8.31,3.57,C
2014/10/21,20.7,2891,21759,6370375,753,34,-1175,1.4,8.31,3.57,C
2014/10/22,20.7,2891,22299,6376224,5175,-948,-1024,1.4,8.31,3.57,B
2014/10/23,20.6,2891,7384,6375894,-330,553,-195,1.39,8.27,3.59,B
2014/10/24,20.25,2891,17771,6374879,-1952,0,-1225,1.37,8.13,3.65,B
2014/10/27,20.45,2891,22938,6390793,16939,-5,118,1.38,8.21,3.62,B
2014/10/28,20.95,2891,46725,6418776,29153,1000,-183,1.41,8.41,3.53,C
2014/10/29,21.5,2891,68560,6682264,19491,3310,1709,1.45,8.63,3.44,D
2014/10/30,21.4,2891,27438,6696811,14547,863,-204,1.44,8.59,3.46,D
2014/10/31,21.3,2891,40082,6696437,-389,788,525,1.44,8.55,3.47,D
2014/11/3,21.4,2891,26573,6708568,11632,-10,-1562,1.44,8.59,3.46,D
2014/11/4,21.45,2891,26906,6720757,12189,253,-306,1.45,8.61,3.45,E
2014/11/5,21.3,2891,17708,6726026,5269,266,-202,1.44,8.55,3.47,E
2014/11/6,21.05,2891,20541,6726632,1267,0,-437,1.42,8.45,3.52,D
2014/11/7,20.95,2891,14392,6723807,-2825,-105,-1063,1.41,8.41,3.53,C
2014/11/10,21.3,2891,28501,6736367,13060,-40,525,1.44,8.55,3.47,D
2014/11/11,21.2,2891,14147,6739960,3593,107,-249,1.43,8.51,3.49,D
2014/11/12,20.7,2891,26677,6726875,-13904,-77,-1061,1.4,8.31,3.57,D
2014/11/13,21,2891,13195,6726953,77,0,-535,1.42,8.43,3.52,E
2014/11/14,20.9,2891,19910,6719047,-7953,347,-943,1.41,8.39,3.54,D
2014/11/17,20.5,2891,32604,6699079,-19967,-131,-20,1.38,8.23,3.61,D
2014/11/18,20.7,2891,24758,6704822,5743,0,-287,1.4,8.31,3.57,D
2014/11/19,21,2891,33724,6720896,10691,649,1198,1.42,8.43,3.52,E
2014/11/20,21.2,2891,32535,6723504,2608,3812,1451,1.43,8.51,3.49,E
2014/11/21,21.05,2891,20113,6727119,3224,0,-76,1.42,8.45,3.52,E
2014/11/24,21.2,2891,14680,6730179,2914,0,-123,1.43,8.51,3.49,D
2014/11/25,21.1,2891,18708,6726001,-4464,-1415,650,1.42,8.47,3.51,D
2014/11/26,21,2891,23683,6714975,-11472,-2,127,1.42,8.43,3.52,D
2014/11/27,21.05,2891,21199,6714376,-478,-317,251,1.42,8.45,3.52,D
2014/11/28,21.05,2891,18149,6712917,-820,-329,104,1.42,8.45,3.52,D
2014/12/1,20.55,2891,60450,6702184,-10733,-9680,-1016,1.4,8.25,3.6,C
2014/12/2,20.2,2891,56047,6685501,-16516,-9861,-3163,1.38,7.59,3.66,B
2014/12/3,20.35,2891,54148,6672349,-13152,-12301,1929,1.39,7.65,3.64,C
2014/12/4,20.7,2891,34082,6683373,11024,-9282,189,1.41,7.78,3.57,C
2014/12/5,20.85,2891,19496,6686307,2934,118,-415,1.42,7.84,3.55,D
2014/12/8,20.75,2891,22750,6681674,-4815,-11,-8,1.42,7.8,3.57,D
2014/12/9,20.45,2891,19654,6679146,-2528,-365,-268,1.4,7.69,3.62,D
2014/12/10,20.1,2891,34614,6661697,-17265,-1067,-385,1.37,7.56,3.68,C
2014/12/11,20,2891,31530,6647095,-15333,-2266,653,1.37,7.52,3.7,B
2014/12/12,20.25,2891,22922,6650569,3474,-2738,254,1.38,7.61,3.65,C
2014/12/15,20.2,2891,20499,6649730,-2339,-947,-74,1.38,7.59,3.66,B
2014/12/16,20,2891,29582,6638094,-11636,-3039,804,1.37,7.52,3.7,C
2014/12/17,19.8,2891,36391,6623140,-14405,31,527,1.35,7.44,3.74,B
2014/12/18,19.8,2891,25066,6617781,-4810,-4335,-611,1.35,7.44,3.74,B
2014/12/19,20.2,2891,31377,6623156,5375,-3274,168,1.38,7.59,3.66,C
2014/12/22,20.4,2891,20968,6622121,-487,70,652,1.39,7.67,3.63,C
2014/12/23,20.4,2891,18559,6624319,2199,-4008,132,1.39,7.67,3.63,C
2014/12/24,20.55,2891,17089,6627197,4053,-4662,3,1.4,7.73,3.6,C
2014/12/25,20.4,2891,15691,6626741,-456,-5400,-192,1.39,7.67,3.63,C
2014/12/26,20.45,2891,8304,6628936,2195,-2508,247,1.4,7.69,3.62,C
2014/12/27,20.5,2891,5678,6628936,0,-1839,300,1.4,7.71,3.61,C
2014/12/29,20.6,2891,15896,6637156,8220,-141,-187,1.41,7.74,3.59,D
2014/12/30,20.5,2891,12525,6640269,3113,-452,-102,1.4,7.71,3.61,D
2014/12/31,20.55,2891,10201,6641593,1324,-610,-29,1.4,7.73,3.6,D
2015/1/5,20.35,2891,26102,6638172,-3421,-171,-532,1.39,7.65,3.64,C
2015/1/6,19.95,2891,57898,6621547,-16624,-560,-2626,1.36,7.5,3.71,B
2015/1/7,19.95,2891,32037,6617356,-4190,-281,-521,1.36,7.5,3.71,B
2015/1/8,20.25,2891,26460,6626932,9576,-55,1145,1.38,7.61,3.65,B
2015/1/9,20.35,2891,25503,6627860,628,-2903,1106,1.39,7.65,3.64,B
2015/1/12,20.3,2891,13317,6626167,-1693,0,0,1.39,7.63,3.65,B
2015/1/13,20.45,2891,35521,6623055,-3111,0,415,1.4,7.69,3.62,C
2015/1/14,20.2,2891,26441,6612429,-11647,-126,-535,1.38,7.59,3.66,B
2015/1/15,20.3,2891,16117,6617593,464,-233,220,1.39,7.63,3.65,C
2015/1/16,20.05,2891,41722,6602992,-14601,-243,-650,1.37,7.54,3.69,B
2015/1/19,20.25,2891,27000,6616904,13859,-17,-2759,1.38,7.61,3.65,B
2015/1/20,20.2,2891,34242,6621793,3801,0,414,1.38,7.59,3.66,B
2015/1/21,20.35,2891,33372,6640011,17804,733,-657,1.39,7.65,3.64,B
2015/1/22,20.45,2891,27646,6644282,4492,460,1339,1.4,7.69,3.62,C
2015/1/23,20.6,2891,31986,6652307,9585,-14,5419,1.41,7.74,3.59,C
2015/1/26,20.5,2891,21448,6651921,-1120,-194,-2903,1.4,7.71,3.61,C
2015/1/27,20.6,2891,21837,6657082,6162,0,1956,1.41,7.74,3.59,C
2015/1/28,20.35,2891,16812,6661123,4041,0,1286,1.39,7.65,3.64,B
2015/1/29,20.25,2891,31378,6656151,-4971,-70,220,1.38,7.61,3.65,B
2015/1/30,20.1,2891,21469,6649899,-6252,-321,-112,1.37,7.56,3.68,B
2015/2/2,20.3,2891,17397,6656025,4622,-215,774,1.39,7.63,3.65,C
2015/2/3,20.2,2891,18431,6658111,2341,49,23,1.38,7.59,3.66,B
2015/2/4,20.5,2891,28611,6673254,14373,2148,999,1.4,7.71,3.61,C
2015/2/5,20.7,2891,58358,6697084,23739,2653,938,1.41,7.78,3.57,C
2015/2/6,20.75,2891,34979,6713226,16007,950,-734,1.42,7.8,3.57,C
2015/2/9,20.55,2891,34093,6719093,5986,980,191,1.4,7.73,3.6,B
2015/2/10,20.5,2891,32817,6725509,6417,-129,890,1.4,7.71,3.61,B
2015/2/11,20.55,2891,27034,6721098,-4411,583,187,1.4,7.73,3.6,B
2015/2/12,20.5,2891,25746,6713507,-8815,2740,91,1.4,7.71,3.61,B
2015/2/13,20.5,2891,24600,6710860,-2539,-1371,-368,1.4,7.71,3.61,C
2015/2/24,20.8,2891,82316,6732835,21974,68,-1887,1.42,7.82,3.56,C
2015/2/25,20.9,2891,52024,6752941,18948,-180,331,1.43,7.86,3.54,D
2015/2/26,20.9,2891,37279,6755351,2349,-189,1812,1.43,7.86,3.54,D
2015/3/2,20.65,2891,35934,6750153,-5267,-20,1261,1.41,7.76,3.58,C
2015/3/3,20.65,2891,28019,6750263,111,-2668,307,1.41,7.76,3.58,C
2015/3/4,20.65,2891,24064,6753364,3101,-248,-16,1.41,7.76,3.58,C
2015/3/5,20.45,2891,27960,6747609,-5755,-491,-1173,1.4,7.69,3.62,B
2015/3/6,20.6,2891,26651,6752534,3937,-59,-2157,1.41,7.74,3.59,B
2015/3/9,20.5,2891,15055,6753022,679,-14,89,1.4,7.71,3.61,B
2015/3/10,20.45,2891,23980,6750292,-2730,-4536,407,1.4,7.69,3.62,B
2015/3/11,20.4,2891,29720,6747563,-3865,0,-238,1.39,7.67,3.63,B
2015/3/12,20.85,2891,62513,6786192,38058,127,-2132,1.42,7.84,3.55,B
2015/3/13,20.7,2891,29907,6790201,3983,-50,333,1.41,7.78,3.57,A
2015/3/16,20.5,2891,27483,6780006,-11041,370,1063,1.4,7.71,3.61,A
2015/3/17,20.65,2891,19769,6785112,5130,81,-800,1.41,7.76,3.58,A
2015/3/18,20.8,2891,30677,6801284,14747,18,-1023,1.42,7.82,3.56,A
2015/3/19,20.85,2891,35624,6820001,18718,-147,-98,1.42,7.84,3.55,A
2015/3/20,20.85,2891,24439,6824943,3183,-116,483,1.42,7.84,3.55,A
2015/3/23,20.9,2891,16777,6827921,3552,-160,-153,1.43,7.86,3.54,A
2015/3/24,20.7,2891,19165,6824881,-2380,-4585,576,1.41,7.78,3.57,A
2015/3/25,20.7,2891,8459,6826088,1207,-385,160,1.41,7.78,3.57,A
2015/3/26,20.65,2891,18210,6825825,152,-130,-212,1.41,7.76,3.58,A
2015/3/27,20.45,2891,21915,6815023,-10878,-209,301,1.4,7.69,3.62,A
2015/3/30,20.65,2891,17552,6820353,4749,0,-237,1.41,7.76,3.58,A
2015/3/31,20.8,2891,25874,6827211,6138,2590,-227,1.38,7.82,3.56,A
2015/4/1,20.65,2891,18294,6826278,-250,1860,-189,1.37,8,3.58,A
2015/4/2,20.8,2891,31557,6840809,14741,2942,-368,1.38,8.06,3.56,A
2015/4/7,20.85,2891,23959,6848189,7031,-52,430,1.39,8.08,3.55,A
2015/4/8,20.75,2891,14773,6841835,-6385,-72,684,1.38,8.04,3.57,A
2015/4/9,21,2891,43355,6850151,8317,120,775,1.4,8.14,3.52,A
2015/4/10,21.15,2891,32783,6858760,8563,3098,-1080,1.41,8.2,3.5,A
2015/4/13,21.45,2891,42637,6875785,16932,2248,1573,1.43,8.31,3.45,A
2015/4/14,21.8,2891,86511,6910982,35075,383,5697,1.45,8.45,3.39,A
2015/4/15,22.05,2891,105705,6951005,39927,1833,-9578,1.47,8.55,3.36,B
2015/4/16,22.5,2891,75887,6997482,46299,1028,1721,1.5,8.72,3.29,C
2015/4/17,22.35,2891,51187,7014986,17288,61,-2287,1.49,8.66,3.31,C
2015/4/20,22.45,2891,44526,7037386,22277,256,-2166,1.49,8.7,3.3,B
2015/4/21,22.5,2891,39689,7054201,16683,-33,-669,1.5,8.72,3.29,B
2015/4/22,22.55,2891,43033,7061197,14064,0,-657,1.5,8.74,3.28,C
2015/4/23,24,2891,154451,7125610,65705,2747,14776,1.6,9.3,3.08,E
2015/4/24,24.2,2891,128473,7194365,68655,1050,-11795,1.61,9.38,3.06,E
2015/4/27,24.5,2891,78641,7220798,23977,2100,156,1.63,9.5,6.61,E
2015/4/28,24.65,2891,55639,7236947,15837,-1,2772,1.64,9.55,6.57,D
2015/4/29,24.15,2891,47840,7243267,6530,-25,-3849,1.61,9.36,6.71,D
2015/4/30,23.9,2891,46104,7249208,5291,498,-920,1.59,9.26,6.78,D
2015/5/4,24,2891,52495,7268159,15348,447,3023,1.6,9.3,6.75,D
2015/5/5,23.95,2891,41353,7280596,11387,-7,-2051,1.59,9.28,6.76,D
2015/5/6,23.7,2891,46058,7293603,12874,2272,-1117,1.58,9.19,6.84,C
2015/5/7,22.85,2891,76794,7293938,76,-1634,-3687,1.52,8.86,7.09,B
2015/5/8,22.85,2891,39326,7301829,7890,0,429,1.52,8.86,7.09,B
2015/5/11,22.7,2891,39070,7304814,2985,-977,-12,1.51,8.8,7.14,B
2015/5/12,23.2,2891,41456,7316046,11232,0,1625,1.54,8.99,6.98,C
2015/5/13,22.9,2891,74914,7311392,-10861,116,-1371,1.52,8.88,7.07,B
2015/5/14,22.3,2891,70839,7306312,-5780,-59,-2764,1.48,8.64,7.26,A
2015/5/15,22.3,2891,55530,7309861,3987,-2509,-258,1.48,8.64,7.26,A
2015/5/18,22.4,2891,51482,7318192,9063,-6605,-797,1.49,8.68,7.23,A
2015/5/19,22.95,2891,44712,7317341,-996,-785,2276,1.53,8.9,7.06,B
2015/5/20,23.05,2891,43740,7323741,6006,15,105,1.53,8.93,7.03,B
2015/5/21,22.5,2891,41176,7310297,-13797,55,-1592,1.5,8.72,7.2,A
2015/5/22,22.9,2891,34678,7326983,14635,46,-2854,1.52,8.88,7.07,A
2015/5/25,22.9,2891,28564,7323543,-2570,70,-1275,1.52,8.88,7.07,A
2015/5/26,22.9,2891,29449,7320563,-2624,0,865,1.52,8.88,7.07,B
2015/5/27,23.95,2891,107230,7315442,-5121,3075,6132,1.59,9.28,6.76,B
2015/5/28,23.55,2891,54190,7298845,-16755,-2,-864,1.5,9.13,6.88,B
2015/5/29,23.3,2891,61494,7296315,-2530,371,709,1.49,8.6,6.95,B
2015/6/1,23.25,2891,26343,7286077,-6149,-213,649,1.48,8.58,6.97,B
2015/6/2,23.2,2891,27967,7282476,-3755,-648,-1941,1.48,8.56,6.98,B
2015/6/3,23.55,2891,40421,7295005,12529,-1175,-1592,1.5,8.69,6.88,B
2015/6/4,23.15,2891,70030,7316225,17968,90,-2950,1.48,8.54,7,B
2015/6/5,23.45,2891,35399,7318589,1382,-12,-309,1.5,8.65,6.91,B
2015/6/8,23.65,2891,32072,7317642,-1422,0,-31,1.51,8.73,6.85,B
2015/6/9,23.35,2891,33810,7323531,7282,1215,-325,1.49,8.62,6.94,B
2015/6/10,24,2891,61750,7343637,20106,1239,4097,1.53,8.86,6.75,D
2015/6/11,23.7,2891,44768,7346594,3592,1309,-3199,1.51,8.75,6.84,C
2015/6/12,23.8,2891,39939,7343705,2602,-532,4013,1.52,8.78,6.81,C
2015/6/15,23.95,2891,35265,7341425,9826,96,-1691,1.53,8.84,6.76,C
2015/6/16,23.85,2891,38980,7347946,6522,-73,191,1.52,8.8,6.79,B
2015/6/17,23.9,2891,43219,7356616,10316,0,403,1.53,8.82,6.78,B
2015/6/18,24.05,2891,43846,7371167,14550,12,276,1.53,8.87,6.74,C
2015/6/22,24.3,2891,37499,7381758,10591,-28,875,1.55,8.97,6.67,D
2015/6/23,24.3,2891,30781,7363586,-121,780,642,1.55,8.97,6.67,D
2015/6/24,24,2891,17424,7341953,-1484,829,-198,1.53,8.86,6.75,D
2015/6/25,24.25,2891,26382,7339238,12549,147,-140,1.55,8.95,6.68,D
2015/6/26,24.35,2891,23496,7329744,8720,92,-160,1.55,8.99,6.65,E
2015/6/29,23.95,2891,23673,7327505,3868,-3,-803,1.53,8.84,6.76,E
2015/6/30,24.3,2891,34428,7334644,7376,0,-498,1.55,8.97,6.67,E
2015/7/1,24.15,2891,22572,7337912,2346,10,315,1.54,8.91,6.71,E
2015/7/2,24.35,2891,24488,7342971,5059,0,322,1.55,8.99,6.65,E
2015/7/3,24.25,2891,19805,7343216,38,-3,-337,1.55,8.95,6.68,E
2015/7/6,23.85,2891,20874,7344561,-2417,0,-209,1.52,8.8,6.79,D
2015/7/7,24.2,2891,29684,7360465,15904,0,-1462,1.54,8.93,6.69,D
2015/7/8,23.7,2891,52022,7361974,5987,10,-1622,1.51,8.75,6.84,E
2015/7/9,23.5,2891,50213,7359558,-2526,-455,352,1.5,8.67,6.89,E
2015/7/13,23.8,2891,26868,7359051,-3302,28,-748,1.52,8.78,6.81,E
2015/7/14,23.85,2891,30968,7360350,-2575,0,-935,1.52,8.8,6.79,E
2015/7/15,23.85,2891,25917,7363437,3087,71,66,1.52,8.8,6.79,E
2015/7/16,24.1,2891,13076,7362553,-428,2003,-12,1.54,8.89,6.72,E
2015/7/17,24.15,2891,14543,7359643,-2910,3331,102,1.54,8.91,6.71,E
2015/7/20,23.95,2891,21414,7356301,-1743,252,24,1.53,8.84,6.76,E
2015/7/21,24,2891,15432,7361131,4686,6,-48,1.53,8.86,6.75,E
2015/7/22,24,2891,19441,7361351,454,180,-119,1.53,8.86,6.75,E
2015/7/23,23.65,2891,27401,7351614,-6082,127,-1199,1.51,8.73,6.85,E
2015/7/24,23.7,2891,22842,7350402,-2782,560,333,1.51,8.75,6.84,E
2015/7/27,22.85,2891,43586,7338029,-12821,40,-912,1.46,8.43,7.09,E
2015/7/28,22.75,2891,32896,7337624,-2982,233,2055,1.45,8.39,7.12,E
2015/7/29,22.6,2891,31670,7340398,-3315,130,1442,1.44,8.34,7.17,E
2015/7/30,22.95,2891,37582,7343960,-128,-45,1598,1.46,8.47,7.06,E
2015/7/31,22.9,2891,29290,7336098,-7862,-95,-1705,1.46,8.45,7.07,E
2015/8/3,23,2891,33065,7352335,5125,354,1384,1.47,8.49,7.04,E
2015/8/4,23.45,2891,45396,7360714,8379,569,8739,1.5,8.65,6.91,E
2015/8/5,23.95,2891,71457,7355896,-5854,2193,10370,1.53,8.84,6.76,E
2015/8/6,21.3,2891,78104,7338844,-9259,4208,-15555,1.36,7.86,7.61,E
2015/8/7,21.35,2891,33680,7335833,-3010,201,21,1.36,7.88,7.59,E
2015/8/10,21.3,2891,24353,7340739,2675,527,454,1.36,7.86,7.61,E
2015/8/11,21.2,2891,40100,7338295,-5421,-58,-552,1.35,7.82,7.64,E
2015/8/12,19.5,2891,112828,7296830,-42985,-3241,-3618,1.24,7.2,8.31,D
2015/8/13,19.6,2891,53597,7283362,-11485,40,1540,1.25,7.23,8.27,E
2015/8/14,19.85,2891,29229,7296150,-771,0,219,1.27,7.32,8.16,E
2015/8/17,19.5,2891,23814,7294976,-8662,13,-60,1.24,7.2,8.31,D
2015/8/18,18.95,2891,51393,7275062,-19914,-650,-3391,1.21,6.99,8.55,C
2015/8/19,18.65,2891,52779,7264775,-10450,-2309,694,1.19,6.88,8.69,B
2015/8/20,18.45,2891,48662,7239269,-27879,-162,1195,1.18,6.81,8.78,B
2015/8/21,18,2891,54016,7227323,-11849,-800,-1166,1.15,6.64,9,A
2015/8/24,17.6,2891,75129,7208108,-20752,1490,-876,1.12,6.49,9.2,A
2015/8/25,18.3,2891,55964,7199900,-9808,3,833,1.17,6.75,8.85,B
2015/8/26,19.4,2891,69275,7204841,5226,2351,2063,1.24,7.16,8.35,E
2015/8/27,19.2,2891,77580,7206309,1469,41,-4020,1.23,7.08,8.44,E
2015/8/28,19.6,2891,51827,7208989,3202,699,-1518,1.25,7.23,8.27,E
2015/8/31,19.6,2891,68854,7782379,-21120,-146,-756,1.31,7.23,8.27,E
2015/9/1,19,2891,35454,7770534,-13771,3,-893,1.27,10.27,8.53,E
2015/9/2,18.75,2891,46887,7761003,-9819,-782,528,1.25,10.14,8.64,E
2015/9/3,18.75,2891,26431,7750885,-2923,-22,-997,1.25,10.14,8.64,E
2015/9/4,18.35,2891,26210,7739570,-11315,-494,-251,1.22,9.92,8.83,E
2015/9/7,18.25,2891,29154,7737904,-10596,-4904,53,1.22,9.86,8.88,E
2015/9/8,18.3,2891,18904,7735319,-4581,-2857,-95,1.22,9.89,8.85,E
2015/9/9,19.05,2891,44966,7739638,3973,442,2565,1.27,10.3,8.5,E
2015/9/10,18.75,2891,22878,7734983,-4654,0,-24,1.25,10.14,8.64,D
2015/9/11,18.9,2891,14984,7729283,-5700,53,-96,1.26,10.22,8.57,D
2015/9/14,19,2891,21609,7724339,-6860,25,-637,1.27,10.27,8.53,E
2015/9/15,18.9,2891,22516,7712306,-12850,27,-174,1.26,10.22,8.57,D
2015/9/16,18.85,2891,36063,7694320,-18543,2,687,1.26,10.19,8.59,C
2015/9/17,19.3,2891,50526,7694831,487,2644,2771,1.29,10.43,8.39,D
2015/9/18,19.1,2891,25501,7690357,-5207,-1158,-929,1.27,10.32,8.48,E
2015/9/21,18.5,2891,41137,7669493,-20865,-538,-1456,1.23,10,8.76,D
2015/9/22,18.55,2891,28620,7658708,-10929,-791,-694,1.24,10.03,8.73,D
2015/9/23,18.1,2891,54898,7634235,-29084,0,-2274,1.21,9.78,8.95,C
2015/9/24,17.95,2891,53868,7609774,-24760,-560,-632,1.2,9.7,9.03,C
2015/9/25,17.4,2891,100391,7548748,-63889,-2233,12,1.16,9.41,9.31,B
2015/9/30,16.95,2891,152009,7488241,-59141,-1618,3066,1.13,9.16,9.56,A
2015/10/1,17.1,2891,190748,7388130,-98332,3201,4546,1.14,9.24,9.47,B
2015/10/2,17.1,2891,72499,7367476,-20653,45,939,1.14,9.24,9.47,A
2015/10/5,17.15,2891,66349,7344909,-23267,2886,1864,1.14,9.27,9.45,A
2015/10/6,17.2,2891,75377,7326712,-18698,-1842,-262,1.15,9.3,9.42,A
2015/10/7,17.25,2891,59189,7300940,-26440,-223,1899,1.15,9.32,9.39,A
2015/10/8,17.3,2891,59069,7284311,-16590,-1000,-1333,1.15,9.35,9.36,B
2015/10/12,17.85,2891,102657,7269723,-14588,815,2299,1.19,9.65,9.08,B
2015/10/13,18.25,2891,75552,7550909,-7997,-7,-530,1.22,9.86,8.88,D
2015/10/14,18.3,2891,47460,7546544,-4365,0,-1823,1.22,9.89,8.85,D
2015/10/15,18.2,2891,47779,7521577,-4766,0,580,1.21,9.84,8.9,D
2015/10/16,18.65,2891,63181,7536764,15176,35,-758,1.24,10.08,8.69,E
2015/10/19,19,2891,55636,7548523,9791,540,177,1.27,10.27,8.53,E
2015/10/20,18.65,2891,52490,7543108,-6766,-674,-478,1.24,10.08,8.69,E
2015/10/21,18.1,2891,82021,7517140,-27823,-2000,-597,1.21,9.78,8.95,D
2015/10/22,18.25,2891,51438,7517569,183,-600,2034,1.22,9.86,8.88,D
2015/10/23,18.25,2891,45191,7525321,6138,-1294,1315,1.22,9.86,8.88,D
2015/10/26,18.15,2891,51434,7520564,-5072,0,992,1.21,9.81,8.93,D
2015/10/27,18,2891,57371,7507739,-13876,-600,-428,1.2,9.73,9,D
2015/10/28,17.9,2891,51806,7493457,-12327,0,524,1.19,9.68,9.05,D
2015/10/29,17.9,2891,42089,7483693,-10430,-5,-309,1.19,9.68,9.05,D
2015/10/30,17.85,2891,49066,7474349,-9344,21,1280,1.19,9.65,9.08,D
2015/11/2,18.05,2891,26454,7472452,-1741,0,-309,1.2,9.76,8.98,E
2015/11/3,18.15,2891,35210,7465535,-4764,-129,800,1.21,9.81,8.93,D
2015/11/4,18.15,2891,73865,7437433,-28101,158,1823,1.21,9.81,8.93,D
2015/11/5,18.2,2891,59150,7404967,-32466,2652,3262,1.21,9.84,8.9,D
2015/11/6,17.9,2891,60721,7372150,-32817,-328,-366,1.19,9.68,9.05,D
2015/11/9,18.05,2891,34603,7364697,-7415,-880,-288,1.2,9.76,8.98,E
2015/11/10,17.8,2891,39746,7346870,-18050,1000,745,1.19,9.62,9.1,E
2015/11/11,17.65,2891,40604,7328172,-18204,-140,-74,1.18,9.54,9.18,E
2015/11/12,17.55,2891,33362,7314273,-13900,0,-1076,1.17,9.49,9.23,E
2015/11/13,17.4,2891,36985,7300430,-13020,-1,-686,1.16,9.41,9.31,E
2015/11/16,17.4,2891,41258,7305398,5191,0,-1249,1.16,9.41,9.31,E
2015/11/17,17.5,2891,38515,7313820,7654,-47,-108,1.17,9.46,9.26,E
2015/11/18,17.55,2891,35928,7313685,-630,-846,-1193,1.17,9.49,9.23,E
2015/11/19,17.65,2891,36254,7320038,6256,-505,-401,1.18,9.54,9.18,E
2015/11/20,17.6,2891,22297,7327370,7332,0,-472,1.17,9.51,9.2,E
2015/11/23,17.55,2891,22726,7323632,-3738,-8,649,1.17,9.49,9.23,E
2015/11/24,17.55,2891,20797,7324992,1360,-440,-138,1.17,9.49,9.23,E
2015/11/25,17.4,2891,22962,7318664,-6360,-50,-524,1.16,9.41,9.31,D
2015/11/26,17.45,2891,20817,7325083,6419,-100,257,1.16,9.43,9.28,D
2015/11/27,17.3,2891,15202,7318324,-6758,0,-649,1.2,10.55,9.36,D
2015/11/30,17.1,2891,76263,7288779,-29545,-214,-1091,1.18,10.43,9.47,D
2015/12/1,17.6,2891,42652,7303712,14933,-1,655,1.22,10.73,9.2,E
2015/12/2,17.7,2891,40009,7318901,15191,-588,400,1.22,10.79,9.15,E
2015/12/3,17.65,2891,23032,7321301,3057,-131,460,1.22,10.76,9.18,E
2015/12/4,17.35,2891,29021,7312053,-9248,0,-436,1.2,10.58,9.34,E
2015/12/7,17.2,2891,43961,7288695,-23358,0,580,1.19,10.49,9.42,E
2015/12/8,17,2891,66428,7245443,-43252,-171,-1606,1.17,10.37,9.53,E
2015/12/9,16.7,2891,76863,7204615,-40827,-5366,1567,1.15,10.18,9.7,E
2015/12/10,16.7,2891,64565,7175194,-29775,-4342,-980,1.15,10.18,9.7,E
